pixel_id,latitude,longitude,1981-01-01,1982-01-01,1983-01-01,1984-01-01,1985-01-01,1986-01-01,1987-01-01,1988-01-01,1989-01-01,1990-01-01,1991-01-01,1992-01-01,1993-01-01,1994-01-01,1995-01-01,1996-01-01,1997-01-01,1998-01-01,1999-01-01,2000-01-01,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,2026-01-01
700,32.0,72.5,38.56349,32.754395,28.42073,40.702255,41.580734,24.156174,30.155016,42.631042,26.342415,41.995148,36.274582,46.653503,26.007446,40.916214,37.474823,35.88054,33.059433,42.165466,49.12883,37.30745,24.752583,26.577602,26.976898,49.25627,31.57103,39.21422,23.514786,38.02478,38.435776,32.944283,30.919815,33.857132,28.83725,34.23419,30.513363,29.569931,49.41919,17.47684,47.11046,47.601944,14.394327,38.89882,30.985611,31.35347,32.54692,34.766983
701,32.0,72.75,38.778336,33.035645,28.188309,40.52452,41.545578,24.357346,29.953844,42.66034,26.73304,41.78421,36.02263,46.635925,25.929321,41.728714,37.61154,35.76921,33.39537,42.14789,48.76555,37.43245,24.762348,26.716274,26.58432,49.359787,31.479233,39.23961,23.089005,37.97986,37.970932,32.727486,30.656143,33.833694,28.442719,33.767395,30.19891,29.858994,49.421143,17.398714,47.419052,47.641006,14.435343,39.23671,30.981705,31.343704,32.5645,34.757217
702,32.0,73.0,39.245132,33.39502,28.116043,40.522568,41.82878,24.636642,29.953844,42.69745,27.229134,41.668976,36.075363,46.48944,25.919556,42.48262,37.79904,35.859055,33.834824,42.208435,48.50383,37.73909,24.992817,26.915493,26.455414,49.500412,31.686264,39.32164,23.022598,38.126343,37.767807,32.663033,30.601456,34.071976,28.261078,33.50763,29.972347,30.390244,49.34497,17.41434,47.827255,47.715225,14.632608,39.463272,30.93483,31.50972,32.43364,35.06581
703,32.0,73.25,39.93068,34.256348,28.600418,40.758896,42.30339,25.21672,29.95189,42.9494,27.817024,41.64749,36.344894,46.485535,26.263306,43.38301,38.093964,36.173508,34.278183,42.49359,48.351486,38.1512,25.317036,27.354946,26.629242,49.66838,32.231186,39.93492,23.270645,38.690796,37.939682,33.01069,30.7538,34.734085,28.472015,33.542786,30.093441,30.978134,49.130127,17.599886,48.532333,48.16835,15.304483,39.803116,31.264908,31.855423,32.418015,35.78456
704,32.0,73.5,39.790054,34.387207,28.55159,40.188583,41.90886,25.203049,29.481188,42.59198,28.03968,41.112335,35.88591,45.872253,25.900024,43.84395,38.037323,35.8239,33.805527,42.259216,47.67375,38.012527,25.203754,27.22604,26.256195,49.396896,31.94017,39.944687,22.471817,38.290405,37.271713,32.877876,30.21083,34.39229,27.89389,32.712708,29.831722,30.896103,48.046143,17.748323,48.73546,48.082413,15.255655,39.803116,30.819595,31.70308,32.017624,35.604874
705,32.0,73.75,40.23146,34.898926,29.112137,39.96788,42.276047,25.494064,29.633532,42.65448,28.307259,41.061554,36.132004,45.891785,26.204712,44.66426,38.4299,36.202805,33.42662,42.53656,47.8925,38.342606,25.608051,27.401821,26.541351,49.25627,31.975327,40.223984,22.315567,38.76306,37.478745,33.082954,30.36708,34.796585,27.821625,32.51935,30.028988,31.349228,47.718018,18.094027,49.606552,48.348038,15.779093,40.428116,31.018814,31.91597,31.947311,35.843155
706,32.0,74.0,40.66896,35.60205,29.871902,40.122177,42.623703,25.808517,29.762438,42.795105,28.75843,41.243195,36.321457,46.130066,26.993774,45.455276,38.677948,36.546555,33.5692,42.7182,48.22844,38.811356,25.945942,27.618618,26.810883,49.08049,32.006577,40.788437,22.368301,39.40564,37.861557,33.29194,30.638565,35.257523,28.075531,32.3631,30.366879,31.884384,47.49536,18.455355,50.407333,48.64882,16.378702,40.953506,31.649673,32.12886,32.13286,36.07753
707,32.0,74.25,41.00099,35.904785,30.360184,40.215927,42.61003,25.699142,29.965563,42.869324,29.123665,41.16507,36.21599,46.04608,27.456665,46.004105,38.69162,36.501633,33.553574,42.571716,48.1093,39.166824,26.174458,27.560024,26.64096,48.98674,31.59056,40.975937,21.985489,39.446655,37.595932,33.153267,30.568253,35.027054,28.02475,31.919739,30.35516,32.18907,46.889893,18.78934,50.5421,48.732803,16.161905,40.791397,31.757095,32.11714,32.179733,35.835342
708,32.0,74.5,42.415054,36.83838,31.698074,40.991318,43.598312,26.206955,30.8015,43.582214,29.481087,41.401398,37.003098,46.78241,28.275024,46.972855,39.14279,37.19304,33.465683,43.083435,48.615158,39.85237,26.840473,28.022915,27.072601,49.275803,31.867905,41.62828,22.358536,40.474,38.22484,33.6435,31.306534,35.784866,28.694672,32.697083,30.999691,32.896103,47.264893,19.168245,51.090927,49.365616,16.650187,41.02968,32.52858,32.533157,32.54106,36.624405
709,32.0,74.75,43.077164,37.01416,32.350418,41.381943,43.54167,26.19133,30.955797,43.500183,29.54554,41.344757,36.975754,47.161316,28.362915,47.38301,38.802948,37.10515,32.84459,42.839294,48.300705,39.979324,26.867817,27.917446,27.023773,49.144943,31.975327,41.638046,22.083145,40.727905,38.035385,33.709908,31.376846,35.6501,28.751312,32.4256,31.278988,32.76915,47.145752,19.451448,50.91124,49.36757,16.79667,40.984756,32.632095,32.371048,32.560593,36.77089
710,32.0,75.0,44.391617,37.523926,33.38948,42.11046,43.94792,26.38469,32.2097,43.933777,29.922493,41.80374,37.315598,47.88788,28.819946,48.453323,39.04709,37.63054,32.205917,43.196716,48.320236,40.84651,27.334614,28.102993,27.504242,49.809006,33.391342,41.73961,22.272598,41.74353,38.142807,34.225533,31.77333,36.040726,28.878265,32.243958,31.470394,32.99962,48.03833,20.12137,51.182724,49.832413,16.95878,41.777725,32.968033,32.537064,32.65825,37.024796
711,32.0,75.25,46.670914,39.59424,35.828934,43.696396,45.738937,27.662033,34.635483,45.488464,31.068977,42.86624,38.88005,49.77655,30.31018,50.465042,40.19748,39.341476,31.953964,44.852966,49.863205,42.405106,28.527973,29.520962,28.732758,51.19963,36.125717,43.08531,23.477676,44.132202,39.73851,35.89155,33.275284,38.097366,30.126312,33.929504,32.560238,33.84337,50.54419,20.929964,52.585068,51.35585,18.226358,44.127335,34.44069,33.19136,33.418015,38.837296
712,32.0,75.5,46.70607,40.393066,36.623856,43.96788,45.373703,27.619064,35.18431,45.50409,31.836555,42.969757,38.89763,50.424988,30.642212,50.943558,39.738495,39.29265,31.389511,44.882263,50.199142,42.584793,28.735004,30.071743,28.603851,51.14885,36.379623,43.34703,23.145645,44.114624,39.722885,36.23139,33.324112,38.0251,30.247406,34.08185,32.612972,33.235947,50.897705,21.301058,52.73741,51.46913,18.449015,45.322647,34.262955,32.542923,33.54692,39.229874
713,32.0,75.75,48.010757,41.60791,37.76448,44.45616,46.313156,27.84172,36.07103,46.158386,32.705696,44.03421,39.56755,51.653503,31.85315,52.131058,40.513885,40.202805,31.828964,45.612732,50.87883,43.67659,29.461567,31.144009,29.256195,51.570724,37.1472,44.126328,23.590958,45.413452,40.88304,36.952095,34.021378,39.077835,30.954437,34.81427,32.902035,33.53282,52.052002,21.84012,53.977646,52.057022,19.097452,46.99843,35.270767,32.871048,33.972702,39.706436
714,32.0,76.0,50.754898,43.70166,40.07698,45.626083,48.67253,28.81047,37.524155,47.675964,34.3639,45.48343,41.25505,54.00116,33.950806,54.429886,43.07834,42.53679,33.21959,47.44281,52.583908,45.287918,31.102192,33.55026,30.377289,52.87346,39.649155,45.886093,24.56752,48.145874,43.049057,38.45405,35.474503,41.75557,32.714203,36.878723,34.581722,34.372665,54.55005,22.63309,56.046005,53.713272,20.730265,50.09999,37.768814,34.00386,35.326218,41.198624
715,32.0,76.25,50.895523,43.541504,40.436356,45.397568,47.701828,28.089767,37.074936,46.76776,35.135384,44.754913,40.946457,54.35663,34.37854,54.834183,43.67209,42.765305,33.721542,46.97406,52.54094,44.616043,31.70766,34.649868,29.722992,52.894943,39.944077,45.391953,23.559708,47.878296,42.13109,37.772408,34.97841,41.56807,32.540375,36.64435,35.257504,33.329697,54.280518,23.03934,55.532333,53.816788,20.83964,51.221085,37.833267,33.14058,35.441452,40.788467
716,32.0,76.5,53.46974,45.197754,42.47151,46.47374,49.381516,29.220627,38.21556,47.062683,36.000618,45.84671,42.620285,56.02655,36.405884,56.904495,45.345917,44.302414,34.29576,48.0307,54.158127,45.297684,32.211567,36.36276,30.410492,54.3051,42.756577,46.411484,24.106583,50.640015,43.898666,38.457954,36.30458,44.591507,33.302094,38.659973,37.61688,33.91368,56.811768,23.486605,57.171005,55.682022,22.060343,53.91835,40.27272,33.687454,35.472702,41.78456
717,32.0,76.75,59.229507,50.02002,47.516434,50.34288,54.526047,32.970627,41.489,50.627136,40.567024,50.23929,47.501144,60.61444,40.96057,61.666214,49.531464,48.66765,36.442245,52.05414,58.652267,48.92659,35.471333,40.806118,33.05893,57.650803,49.760483,50.675156,27.18666,57.15564,48.730698,42.125923,40.169815,52.364944,36.806,43.59552,43.058285,36.767197,63.505127,26.234652,62.313583,60.715225,25.363077,61.50624,45.882095,37.499954,38.482468,45.67128
718,32.0,77.0,61.854507,52.455566,51.13362,54.325302,56.238937,35.47258,43.899155,53.59198,47.242805,53.729523,51.14763,63.54608,45.85901,64.55879,52.125214,52.566086,40.016464,55.058044,60.814377,51.910965,41.529926,45.02096,35.750336,59.670334,53.828842,53.47203,31.21791,61.682983,50.43187,44.23725,43.64052,57.247757,40.239594,45.437317,46.427425,39.31993,67.25513,31.390902,65.114365,64.709366,28.665812,67.6371,48.764908,41.07222,42.974655,48.694717
719,32.0,77.25,63.13771,53.016113,53.629715,57.319443,57.682297,37.61125,46.612045,55.338074,50.981087,56.95218,53.8488,65.13983,51.204712,67.57051,53.976776,55.628586,43.098495,57.66742,61.39055,54.30159,45.340473,47.054165,37.974945,61.85002,56.162827,55.96422,34.557755,66.73767,52.53929,44.99311,47.09755,59.63643,42.766937,46.556458,48.310238,41.521103,69.62036,35.273712,66.963974,67.73671,32.589638,69.564835,50.813736,42.74019,46.144577,50.27675
720,32.0,77.5,66.54982,55.373535,56.530106,61.21788,60.62175,40.54875,49.905014,57.781433,52.69593,62.51468,56.90544,68.25897,56.388306,72.86348,57.451385,58.59343,44.88951,60.51117,64.73039,58.834793,47.223286,49.10104,39.7269,65.6176,61.70775,60.886093,36.813614,73.05994,57.418198,47.116158,49.533096,62.89424,44.934906,50.542786,52.52508,43.542587,74.22778,38.93387,71.463974,71.65468,36.77128,71.68202,55.225845,43.77339,50.17192,51.66542
721,32.0,77.75,70.00099,59.600098,59.80745,67.4503,63.12175,44.50383,53.47728,61.308777,55.424446,68.09866,60.64763,71.91327,62.579712,76.228714,61.383026,63.066086,47.54576,62.89203,69.31242,64.37581,53.1393,52.804165,43.732758,68.35002,69.00658,67.02086,44.4308,78.759155,63.34984,50.43061,52.22841,67.552444,48.88022,55.91974,56.99969,46.59337,79.08325,44.02176,75.80577,75.40077,41.675575,74.508194,61.512955,46.12886,56.535202,55.731827
722,32.0,78.0,70.87404,62.93799,62.68831,71.46007,67.03386,48.74211,56.606186,63.101746,56.46351,69.44827,64.01482,73.62811,67.67932,76.44551,63.232635,67.02702,49.82115,64.53851,71.18547,66.17659,57.95766,54.968227,47.830414,69.08049,74.24681,71.550156,53.82924,82.85681,68.9182,52.250923,56.050674,72.07979,53.520844,59.790833,59.30633,48.817978,81.46997,44.506134,77.0128,77.34999,45.97245,75.59218,66.18092,48.56636,59.89653,61.19081
723,32.0,78.25,69.26271,62.666504,63.084793,69.89952,67.85222,49.474533,55.360092,61.18573,54.80921,66.436554,62.407394,72.59296,65.956665,75.79512,61.269745,65.93913,49.760605,63.08734,70.11711,64.21565,56.459614,54.128384,47.299164,68.51213,73.73509,70.58336,53.29799,81.95056,68.52757,50.26264,56.10927,73.052444,53.51889,59.212708,59.109066,47.58165,79.747314,40.89676,75.614365,76.6371,45.30253,75.20546,64.636,49.025345,58.644577,61.05214
724,32.0,78.5,66.096695,59.355957,61.211746,65.21983,62.574875,46.3593,50.28978,57.89276,53.19593,62.266632,57.0363,69.71405,60.636353,73.44942,57.008026,62.308273,48.33873,59.13031,66.48039,61.530106,53.678364,52.122524,44.73471,66.11369,68.06908,65.431015,46.288223,77.10095,62.605698,46.39936,52.507706,69.870804,49.35678,55.03302,56.144222,45.146103,75.178955,38.906525,72.370224,73.7621,41.85917,72.908585,59.161392,47.855423,56.591843,55.679092
725,32.0,78.75,61.63771,55.373535,58.537918,59.096786,58.830734,42.58,46.869858,54.48065,51.193977,58.612335,54.69255,66.57733,56.792603,69.80098,53.351776,59.126633,44.6649,56.239685,61.525314,57.737137,50.26235,48.354946,41.556976,63.025803,63.76439,62.11461,39.76088,72.26306,58.689682,43.145454,49.349503,64.071976,45.26889,50.68927,53.103207,41.816025,70.72583,35.886993,68.65929,70.84804,39.261513,68.90468,54.161392,44.324173,53.63481,50.54628
726,32.0,79.0,60.377945,54.811035,57.762527,57.764755,60.555344,42.240158,47.81517,53.570496,49.98304,57.842804,56.78044,66.50897,55.681274,69.54317,53.43576,57.694992,42.516464,56.27289,61.687424,56.362137,48.961567,46.89401,39.998383,62.69182,64.96361,62.54625,38.458145,70.80017,59.918198,42.600533,48.837784,61.84346,44.397797,50.82013,53.501644,40.620712,70.06372,33.705353,68.233505,70.75038,38.845497,68.31874,53.270767,41.400345,52.523483,49.28456
727,32.0,79.25,63.776382,57.973145,60.10823,63.131943,63.59636,46.232346,50.668686,57.002136,51.00257,60.17874,59.864426,68.9328,58.487915,71.50801,57.425995,59.91179,45.79576,58.30609,65.82805,59.198074,53.090473,50.817837,43.2601,64.027756,67.11009,63.106796,45.16713,73.39978,63.533432,45.93647,51.439346,66.50752,46.960297,55.5213,55.446957,44.935165,72.75903,36.494415,69.827255,71.965225,41.93534,70.94765,57.307877,42.888626,55.627,51.88417
728,32.0,79.5,64.45998,57.992676,60.28987,63.91124,64.05144,47.56047,50.500717,58.607605,50.56507,60.45218,60.044113,68.37225,59.995728,70.634964,59.25412,61.470383,47.518417,58.76117,65.02727,59.746902,53.8561,51.868618,44.63315,63.594162,65.14134,61.15172,48.364395,74.13611,63.37523,48.41694,52.70302,68.17354,47.89975,56.5838,55.269222,46.935165,72.51099,37.912384,68.989365,70.37538,43.29081,70.428116,58.442642,44.41597,55.77739,51.950577
729,32.0,79.75,62.44435,55.621582,57.59456,60.463974,62.426437,44.788986,48.225327,56.771667,48.881477,58.66507,56.915207,66.15155,57.732056,69.74629,57.29709,60.284836,45.666855,57.102966,62.699142,58.828934,50.891254,48.962368,42.650726,63.084396,63.424545,59.925156,45.483536,73.22009,60.22484,47.596626,51.49794,65.083694,46.88022,54.22638,54.327816,45.04454,70.610596,36.820587,69.114365,68.928116,41.157997,67.96327,56.63405,43.980423,52.46489,49.079483
730,32.0,80.0,62.20021,56.543457,57.211746,60.52452,61.38347,43.544846,48.461655,55.882996,48.4264,57.799835,55.294113,65.54999,57.495728,70.134964,56.834198,59.33171,45.606308,55.708435,63.351486,59.48323,51.404926,49.241665,42.830414,62.98674,64.87962,60.05992,47.012833,74.40173,60.09398,46.803658,51.240128,65.6169,47.097015,54.628723,54.702816,45.35118,70.83716,37.261993,71.24718,70.553116,41.39628,66.89101,58.675064,43.67769,51.85356,48.331436
731,32.0,80.25,60.7256,57.518066,58.09651,59.37413,61.694016,42.81633,49.90306,55.07245,47.410774,56.135773,57.194504,64.286316,59.04651,68.11348,58.2424,57.929367,45.686386,55.27484,61.787033,57.647293,51.110004,50.45065,41.81479,61.18596,65.15697,57.919296,48.778458,73.427124,60.504135,46.147408,50.814346,66.902054,45.88022,54.23224,55.101254,44.298447,69.10278,36.662384,70.040146,71.3871,42.288857,66.25429,59.532486,41.767532,51.738327,47.085342
732,32.0,80.5,57.770523,56.262207,57.74495,56.372177,61.832687,41.41594,49.35228,53.537292,46.4889,54.09671,57.92888,62.393738,59.138306,65.62715,57.959198,56.78093,44.028183,55.790466,59.287033,54.703934,48.692036,49.442837,38.974945,58.73674,64.34642,55.587265,46.938614,70.85095,58.828354,44.41108,50.23622,65.745804,43.292328,51.818176,54.45477,40.898056,66.01489,34.775665,66.94835,70.5121,41.388466,65.752335,56.80983,38.939407,50.517624,44.6205
733,32.0,80.75,54.778336,53.855957,55.762527,53.747177,58.463547,39.818283,46.500717,50.60565,46.098274,51.526398,54.805832,59.38202,56.612915,62.365433,54.832245,54.86296,41.6024,53.893982,57.357346,51.91487,46.94985,47.462368,37.293304,54.859787,62.70775,52.919296,44.78041,68.13611,56.27562,41.321236,49.218643,63.17354,41.554047,49.691223,52.30438,38.860947,63.079346,32.7034,63.340927,68.16054,40.97831,62.50624,54.239517,36.956985,49.14653,42.876358
734,32.0,81.0,51.272476,49.86377,52.340652,48.932724,53.188156,36.970627,43.27806,46.101746,44.49476,47.081085,52.044113,54.727722,51.470337,56.51387,51.431854,50.216476,38.868027,48.901794,53.050705,47.516434,44.02602,45.140102,35.029633,49.81877,58.569077,47.431015,40.401505,62.694702,52.095932,37.809517,46.138565,58.20479,39.60092,46.26544,49.347347,37.03087,58.08716,29.806917,58.17296,63.641006,39.657997,56.84999,50.438736,35.33589,46.05278,40.14003
735,31.75,72.5,38.042007,31.80127,26.844559,38.995224,41.139328,24.042892,29.065172,40.89862,24.779915,41.112335,35.02849,45.960144,25.444946,40.9084,36.552948,34.689133,31.311386,40.858826,47.175705,36.59456,24.15102,25.7319,26.471039,48.088303,30.174545,38.001328,22.225723,38.725952,37.324448,31.645452,29.882706,32.484085,28.46811,33.39435,28.896175,29.046494,47.999268,15.924105,46.76085,46.394913,14.097452,37.357803,30.382095,30.35933,31.818405,33.638077
736,31.75,72.75,38.264664,32.109863,26.655106,38.86241,41.192062,24.351486,28.903063,40.957214,25.137337,40.901398,35.014816,45.76483,25.396118,41.629105,36.912323,34.53679,31.629745,40.809998,46.615158,36.698074,24.102192,26.01315,26.221039,48.0551,30.178452,38.130234,21.815567,38.782593,36.927963,31.448187,29.808487,32.398148,28.23764,33.0838,28.589535,29.374619,47.928955,15.912386,47.044052,46.459366,14.27128,37.609756,30.348892,30.552689,31.789108,33.9662
737,31.75,73.0,38.516617,32.21338,26.366043,38.47374,41.27214,24.427658,28.721422,40.89276,25.461555,40.604523,34.938644,45.31952,25.35315,42.131058,37.006073,34.409836,31.940292,40.72406,46.068283,36.7137,24.133442,26.167446,25.904633,47.947678,30.151108,38.12047,21.481583,38.599,36.377182,31.278265,29.595596,32.265335,27.796234,32.57013,28.216488,29.64415,47.466064,15.896761,47.2296,46.16835,14.222452,37.65468,30.06569,30.62886,31.36528,34.06581
738,31.75,73.25,39.161148,32.930176,26.83284,38.585068,41.711594,24.783127,28.518297,41.090027,25.877571,40.52835,35.065598,45.22577,25.657837,42.97676,37.32834,34.68718,32.465683,40.981873,46.099533,37.043777,24.272114,26.604946,26.055023,48.115646,30.545639,38.749374,21.669083,39.063843,36.51976,31.563421,29.669815,32.745804,27.763031,32.617004,28.382504,30.071884,47.28247,15.892855,47.938583,46.49257,14.74003,38.129288,30.432877,30.92183,31.24614,34.663467
739,31.75,73.5,39.110367,33.342285,27.067215,38.446396,41.617844,24.87883,28.32689,40.9494,26.287727,40.36624,34.883957,44.90741,25.583618,43.621292,37.726776,34.70085,32.555527,40.976013,45.92961,37.246902,24.430317,26.70065,25.99057,48.152756,30.526108,38.96422,21.426895,39.003296,36.347885,31.60639,29.423721,32.61104,27.321625,32.199036,28.402035,30.16954,46.7063,16.199495,48.278427,46.570694,14.943155,38.34218,30.387955,30.956985,31.087936,34.866592
740,31.75,73.75,39.23732,33.793457,27.409012,38.282333,41.813156,24.837814,28.59447,40.840027,26.635384,40.243195,35.001144,44.95233,25.866821,44.23262,38.17404,34.83171,32.092636,41.194763,46.25383,37.399246,24.80141,26.884243,26.014008,47.990646,30.307358,39.161484,21.372208,39.23767,36.49437,31.733343,29.349503,32.802444,27.157562,31.861145,28.575863,30.489853,46.454346,16.586214,48.915146,46.652725,15.27128,38.732803,30.530533,31.056595,30.919968,34.860733
741,31.75,74.0,39.536148,34.26416,27.879715,38.22374,41.988937,24.900314,28.55736,40.66815,26.89515,40.042023,35.046066,45.01288,26.423462,44.871292,38.340057,34.8571,31.791855,41.22406,46.400314,37.635574,24.90102,27.005337,25.99057,47.69182,30.030014,39.55992,21.256973,39.54431,36.95726,31.704046,29.300674,32.991898,27.294281,31.63263,28.890316,30.782822,46.096924,16.74637,49.506943,46.916397,15.609171,39.05507,30.94069,31.144485,30.888718,34.856827
742,31.75,74.25,39.89943,34.342285,28.252762,38.31749,41.973312,24.851486,28.758532,40.681824,27.311165,39.944366,35.007004,44.817566,26.984009,45.51387,38.513885,34.986008,31.953964,41.059998,46.132736,38.123856,25.272114,26.935024,25.877289,47.588303,29.680405,39.593124,21.106583,39.526733,36.910385,31.510687,29.244034,32.896194,27.223969,31.300598,28.88055,31.038681,45.19458,17.17801,49.62413,47.045303,15.435343,38.910538,30.993423,31.189407,30.919968,34.667374
743,31.75,74.5,40.979507,35.035645,29.2762,39.145615,42.72722,25.115158,29.465563,41.269714,27.785774,40.167023,35.46794,45.397644,27.761353,46.486526,38.902557,35.595383,31.893417,41.51117,46.613205,38.666824,25.858051,27.2944,26.142914,47.809006,29.90892,40.110703,21.520645,40.50525,37.361557,31.903265,29.68544,33.708694,27.700531,31.83966,29.31805,31.636337,45.335205,17.517855,50.14366,47.56874,15.782999,39.13124,31.630142,31.486282,31.181686,35.149796
744,31.75,74.75,41.446304,35.479004,30.022293,39.79796,42.736984,25.175705,29.418688,41.256042,27.856087,40.069366,35.413254,45.76288,27.706665,47.03926,38.74826,35.521164,31.209824,41.390076,46.47844,38.799637,25.811176,27.210415,26.103851,47.781662,30.301498,40.30797,21.196426,40.915405,37.453354,32.008736,29.601456,33.73604,27.829437,31.800598,29.66766,31.579697,45.468018,17.607698,50.208115,47.8246,15.997843,39.14882,31.782486,31.292923,31.238327,35.411514
745,31.75,75.0,42.21974,35.637207,30.948074,40.469833,42.768234,25.167892,30.346422,41.437683,28.037727,40.20999,35.51677,46.040222,27.939087,47.67012,39.056854,35.802414,30.80162,41.45453,46.09758,39.44026,26.350239,27.253384,26.461273,48.082443,31.487045,40.169296,21.233536,41.29431,37.324448,32.420845,29.781143,33.86885,27.913422,31.56427,29.753597,31.71251,45.85669,18.250277,50.321396,47.891006,16.197062,39.473038,31.749283,31.331985,31.24614,35.563858
746,31.75,75.25,43.838882,36.736816,32.672684,41.49913,43.99675,25.720627,32.39525,42.433777,28.617805,40.797882,36.37224,47.20819,28.9469,49.080276,39.849823,36.821945,30.452011,42.53656,46.888596,40.40706,27.25063,28.270962,27.199554,48.88713,33.442123,41.015,22.003067,43.022827,38.283432,33.63764,30.67958,35.263382,28.897797,32.65216,30.595394,32.31993,47.778564,18.730745,51.1671,48.61171,17.025187,41.06093,32.66725,31.771439,31.613327,36.67714
747,31.75,75.5,44.39357,37.621582,33.662918,41.872177,44.207687,25.958908,33.067123,42.814636,29.244759,40.993195,36.837082,47.930847,29.241821,49.90645,39.763885,37.015305,29.98912,42.89984,47.300705,40.9012,27.701801,28.901821,27.156586,49.21721,34.172592,41.513046,21.889786,43.694702,38.64476,34.194283,30.87294,35.55049,29.450531,33.097473,31.280941,32.222275,48.80005,19.107698,51.51671,49.166397,17.273233,42.41835,32.913345,31.542923,31.93364,37.251358
748,31.75,75.75,45.409195,38.381348,34.811356,42.210068,44.62175,26.037033,33.643295,43.25995,29.990852,41.52054,37.555832,48.52655,30.058228,50.424026,40.308807,37.53093,30.319199,43.356873,47.6425,41.80745,28.428364,29.546352,27.49057,49.578537,34.651108,41.718124,22.241348,44.19861,39.029526,34.870064,31.453018,36.228226,30.032562,33.2713,31.691097,32.427353,49.53833,20.004183,52.528427,49.596085,17.831827,43.71132,33.61647,31.82808,32.236374,37.567764
749,31.75,76.0,47.24904,39.83838,36.41487,42.669052,46.03972,26.187424,34.787827,44.00409,30.943977,42.475616,38.368332,50.036316,31.261353,51.78145,41.834198,38.54265,30.823105,44.347107,49.02922,42.84651,28.705708,31.030727,27.931976,50.434006,36.266342,42.581406,22.403458,45.71814,40.46312,35.801704,32.25966,37.876663,31.003265,34.322083,32.81805,32.528915,51.3938,20.310823,54.17491,50.67421,18.824015,45.86171,35.495377,32.32808,32.79106,38.47792
750,31.75,76.25,48.827164,41.56494,37.78987,43.571396,46.801437,26.581955,35.66478,44.55487,32.568977,43.354523,38.883957,52.03827,32.525024,53.61348,43.12912,39.73015,31.823105,45.112732,50.62297,43.805496,29.586567,32.977993,28.344086,51.539474,38.592514,43.55406,22.393692,47.349,41.689682,36.331,32.749893,39.284866,31.915375,35.55255,34.39227,32.51329,52.721924,20.859652,54.89171,52.441788,19.499796,48.332413,37.27858,32.33589,33.886765,39.29042
751,31.75,76.5,51.213882,43.6333,40.073074,45.338974,48.404953,27.970627,36.6472,45.525574,34.611946,44.481476,40.17302,54.13788,35.030884,55.4709,44.52951,41.89421,33.246933,46.59906,52.2343,44.928543,31.391254,35.099087,29.596039,52.789474,41.50267,44.850937,23.706192,49.765015,43.3264,37.26264,34.35341,42.03096,33.25522,37.392395,36.583675,33.33165,54.546143,22.174105,55.944443,54.45546,20.900187,51.41249,39.71022,33.033157,35.050827,40.481827
752,31.75,76.75,53.147476,45.279785,42.037918,46.37999,50.04167,29.025314,36.688217,46.064636,36.38929,45.39554,41.596848,55.653503,36.70862,56.88301,45.431854,43.49968,33.530136,47.903748,53.958908,45.549637,31.947895,36.93893,30.123383,53.533615,43.848373,45.67711,23.76088,51.704468,44.63109,37.55561,35.6913,44.685257,33.823578,38.72052,38.777035,33.448837,57.014893,23.019808,57.546005,55.965225,21.720499,54.5746,41.53444,33.70894,35.75786,41.52675
753,31.75,77.0,54.807632,46.816895,43.647293,48.01085,50.942062,30.292892,37.438217,46.738464,38.772102,46.567413,43.4113,57.26288,38.44104,58.609573,46.105682,45.210617,34.559433,49.132263,55.908127,46.573074,33.71938,39.431118,31.076508,54.408615,46.086655,46.64,24.643692,54.520874,45.85179,37.831,37.21083,47.29268,34.75717,39.89044,40.05633,34.478134,59.104736,24.07059,58.96202,58.033585,22.724405,56.76796,43.206314,34.6855,37.45317,42.729874
754,31.75,77.25,57.752945,49.193848,46.580887,50.739365,53.662766,33.00383,40.494858,48.42987,41.27015,48.743195,45.74138,59.23358,42.06018,61.898636,47.375214,47.704758,36.27037,51.294373,57.693283,48.05159,36.742817,42.079556,32.931976,56.4926,49.537827,49.41539,27.340958,60.30017,49.092026,39.233345,40.09755,51.42549,37.120453,42.62091,42.019222,36.585556,62.233643,24.562777,60.65538,61.172256,25.738077,58.54335,46.671158,36.013626,39.878952,44.71425
755,31.75,77.5,60.92482,51.904785,50.16487,53.413193,56.918625,35.636642,43.112045,50.77362,43.959602,52.461945,47.9113,61.366394,46.25354,66.279495,49.39865,50.39421,37.38951,53.628357,59.802658,50.9012,39.383442,44.38815,34.338226,59.88127,53.891342,53.067734,28.78041,65.91736,52.924057,40.688423,42.607315,55.554398,39.071625,45.949036,45.884457,37.70665,67.0188,26.232698,63.907333,64.55116,29.070108,61.723038,50.421158,37.0605,42.880905,46.52675
